구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기말,전기말,전전기말
ifrs-full_IssuedCapital            자본금,      자본금,3-1-01,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,48084660000,48084660000,48084660000
ifrs-full_RetainedEarnings            이익잉여금,      이익잉여금,3-1-05,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,5.16604E+12,4.90244E+12,4.7984E+12
ifrs-full_NoncontrollingInterests         비지배지분,   비지배지분,3-2,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_NoncontrollingInterests,         비지배지분,,2.70166E+11,4.33353E+11
ifrs-full_EquityAndLiabilities      부채및자본총계,부채및자본총계,4,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,      부채및자본총계,1.31086E+13,1.33535E+13,1.31185E+13
ifrs-full_CurrentLiabilities         유동부채,   유동부채,2-1,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_CurrentLiabilities,         유동부채,3.23086E+12,3.83644E+12,2.86937E+12
dart_ShortTermTradePayables            매입채무,      매입채무,2-1-01,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_ShortTermTradePayables,            매입채무,7.70281E+11,6.47425E+11,7.113E+11
entity00105271_udf_BS_202493082320230OfCurrentLiabilities            유동성장기차입금,      유동성장기차입금,2-1-05,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,entity00105271_udf_BS_202493082320230OfCurrentLiabilities,            유동성장기차입금,1.50081E+11,5.53484E+11,10544148235
ifrs-full_CurrentBondsIssuedAndCurrentPortionOfNoncurrentBondsIssued            유동성사채,      유동성사채,2-1-06,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_CurrentBondsIssuedAndCurrentPortionOfNoncurrentBondsIssued,            유동성사채,3.1991E+11,3.69805E+11,6.69746E+11
ifrs-full_CurrentLoansReceivedAndCurrentPortionOfNoncurrentLoansReceived            단기차입금,      단기차입금,2-1-04,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_CurrentLoansReceivedAndCurrentPortionOfNoncurrentLoansReceived,            단기차입금,9.10081E+11,1.21735E+12,5.14339E+11
ifrs-full_CurrentProvisions            유동충당부채,      유동충당부채,2-1-08,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_CurrentProvisions,            유동충당부채,32737475143,21080877716,7380477101
ifrs-full_CurrentTaxLiabilities            미지급법인세,      미지급법인세,2-1-10,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            미지급법인세,2.29863E+11,1.06392E+11,1.67093E+11
ifrs-full_OtherCurrentLiabilities            기타부채,      기타부채,2-1-03,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_OtherCurrentLiabilities,            기타부채,8.17906E+11,7.56534E+11,7.8897E+11
ifrs-full_Liabilities         부채총계,   부채총계,2-4,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_Liabilities,         부채총계,8.06923E+12,7.90594E+12,7.56735E+12
ifrs-full_NoncurrentLiabilities         비유동부채,   비유동부채,2-3,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_NoncurrentLiabilities,         비유동부채,4.83838E+12,4.0695E+12,4.69798E+12
ifrs-full_DeferredTaxLiabilities            이연법인세부채,      이연법인세부채,2-3-08,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,4.30852E+11,4.97063E+11,4.48431E+11
ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued            비유동사채,      비유동사채,2-3-02,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued,            비유동사채,1.30747E+12,7.48637E+11,7.98494E+11
ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived            장기차입금,      장기차입금,2-3-01,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived,            장기차입금,2.49942E+12,2.26157E+12,2.88855E+12
ifrs-full_NoncurrentProvisions            비유동충당부채,      비유동충당부채,2-3-07,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_NoncurrentProvisions,            비유동충당부채,24331399660,21640366161,14527295823
ifrs-full_NoncurrentProvisionsForEmployeeBenefits            기타장기종업원급여부채,      기타장기종업원급여부채,2-3-06,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_NoncurrentProvisionsForEmployeeBenefits,            기타장기종업원급여부채,61280310309,55856693888,19109085038
ifrs-full_OtherNoncurrentFinancialLiabilities            기타비유동금융부채,      기타비유동금융부채,2-3-04,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_OtherNoncurrentFinancialLiabilities,            기타비유동금융부채,,,57445318831
ifrs-full_OtherNoncurrentLiabilities            기타부채,      기타부채,2-3-03,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_OtherNoncurrentLiabilities,            기타부채,2.10024E+11,1.84049E+11,2.16277E+11
ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan            순확정급여부채,      순확정급여부채,2-3-05,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,            순확정급여부채,3.04997E+11,3.00681E+11,2.55145E+11
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기말,전기말,전전기말
ifrs-full_Assets         자산총계,   자산총계,1-4,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_Assets,         자산총계,1.50662E+13,1.34063E+13,
ifrs-full_CurrentAssets         유동자산,   유동자산,1-1,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_CurrentAssets,         유동자산,4.49568E+12,3.99449E+12,
ifrs-full_CashAndCashEquivalents            현금및현금성자산,      현금및현금성자산,1-1-01,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_CashAndCashEquivalents,            현금및현금성자산,9.06545E+11,5.0133E+11,
ifrs-full_CurrentAdvancesToSuppliers            선급금,      선급금,1-1-07,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_CurrentAdvancesToSuppliers,            선급금,15380795883,16911153066,
ifrs-full_CurrentPrepaidExpenses            선급비용,      선급비용,1-1-08,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_CurrentPrepaidExpenses,            선급비용,40337400683,50561936755,
ifrs-full_CurrentTaxAssets            미수법인세환급액,      미수법인세환급액,1-1-10,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_CurrentTaxAssets,            미수법인세환급액,1931281544,1870038922,
ifrs-full_CurrentTradeReceivables            매출채권,      매출채권,1-1-04,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_CurrentTradeReceivables,            매출채권,1.21569E+12,1.21349E+12,
ifrs-full_Inventories            재고자산,      재고자산,1-1-11,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_Inventories,            재고자산,1.60132E+12,1.58324E+12,
ifrs-full_OtherCurrentFinancialAssets            기타유동금융자산,      기타유동금융자산,1-1-09,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_OtherCurrentFinancialAssets,            기타유동금융자산,3308780593,21694681916,
ifrs-full_OtherCurrentReceivables            기타채권,      기타채권,1-1-05,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_OtherCurrentReceivables,            기타채권,1.79968E+11,95247085439,
ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents            단기금융상품,      단기금융상품,1-1-02,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,            단기금융상품,5.31205E+11,5.10145E+11,
ifrs-full_NoncurrentAssets         비유동자산,   비유동자산,1-3,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_NoncurrentAssets,         비유동자산,1.05705E+13,9.41178E+12,
dart_LongTermAdvancePaymentsGross            장기선급금,      기타채권,1-3-04,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,dart_LongTermAdvancePaymentsGross,            장기선급금,2212372487,2191287240,
dart_LongTermPrepaidExpenses            장기선급비용,      기타채권,1-3-04,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,dart_LongTermPrepaidExpenses,            장기선급비용,6424374415,7164930454,
ifrs-full_DeferredTaxAssets            이연법인세자산,      이연법인세자산,1-3-12,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_DeferredTaxAssets,            이연법인세자산,27242591505,18341411572,
ifrs-full_Goodwill            영업권,      영업권,1-3-10,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_Goodwill,            영업권,1.01085E+12,1.01256E+12,
ifrs-full_IntangibleAssetsOtherThanGoodwill            무형자산,      무형자산,1-3-09,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_IntangibleAssetsOtherThanGoodwill,            무형자산,3.91671E+11,3.94699E+11,
ifrs-full_InvestmentAccountedForUsingEquityMethod            지분법적용 투자지분,      지분법적용투자지분,1-3-06,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_InvestmentAccountedForUsingEquityMethod,            지분법적용 투자지분,4.0044E+11,3.45895E+11,
ifrs-full_InvestmentProperty            투자부동산,      투자부동산,1-3-11,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_InvestmentProperty,            투자부동산,1.04744E+12,1.0391E+12,
ifrs-full_NoncurrentTradeReceivables            장기매출채권,      장기매출채권,1-3-01,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_NoncurrentTradeReceivables,            장기매출채권,455962798,492399886,
ifrs-full_OtherNoncurrentFinancialAssets            기타비유동금융자산,      기타비유동금융자산,1-3-05,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_OtherNoncurrentFinancialAssets,            기타비유동금융자산,2.73575E+12,2.76707E+12,
ifrs-full_OtherNoncurrentReceivables            장기기타채권,      기타채권,1-3-04,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_OtherNoncurrentReceivables,            장기기타채권,85025556820,84824473699,
ifrs-full_PropertyPlantAndEquipment            유형자산,      유형자산,1-3-08,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_PropertyPlantAndEquipment,            유형자산,4.56488E+12,3.52548E+12,
ifrs-full_RecognisedAssetsDefinedBenefitPlan            순확정급여자산,      순확정급여자산,1-3-13,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,            순확정급여자산,3667322097,9759641098,
ifrs-full_RightofuseAssets            사용권자산,      사용권자산,1-3-07,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_RightofuseAssets,            사용권자산,2.94427E+11,2.04204E+11,
ifrs-full_Equity         자본총계,   자본총계,3-3,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_Equity,         자본총계,6.26024E+12,5.26596E+12,
ifrs-full_EquityAttributableToOwnersOfParent         지배기업소유지분,   지배기업소유지분,3-1,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_EquityAttributableToOwnersOfParent,         지배기업소유지분,6.26024E+12,5.26596E+12,
dart_CapitalSurplus            자본잉여금,      자본잉여금,3-1-02,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,dart_CapitalSurplus,            자본잉여금,3.49759E+11,3.49759E+11,
dart_ElementsOfOtherStockholdersEquity            자본조정,      자본조정,3-1-03,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,dart_ElementsOfOtherStockholdersEquity,            자본조정,-5.0435E+11,-5.0435E+11,
ifrs-full_AccumulatedOtherComprehensiveIncome            기타포괄손익누계액,      기타포괄손익누계액,3-1-04,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,            기타포괄손익누계액,9.95116E+11,-20268840611,
ifrs-full_IssuedCapital            자본금,      자본금,3-1-01,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_IssuedCapital,            자본금,48084660000,48084660000,
ifrs-full_RetainedEarnings            이익잉여금,      이익잉여금,3-1-05,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,5.37163E+12,5.39274E+12,
ifrs-full_NoncontrollingInterests         비지배지분,   비지배지분,3-2,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_NoncontrollingInterests,         비지배지분,0,0,
ifrs-full_EquityAndLiabilities      부채및자본총계,부채및자본총계,4,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_EquityAndLiabilities,      부채및자본총계,1.50662E+13,1.34063E+13,
ifrs-full_CurrentLiabilities         유동부채,   유동부채,2-1,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_CurrentLiabilities,         유동부채,3.28756E+12,3.23086E+12,
dart_ShortTermTradePayables            매입채무,      매입채무,2-1-01,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,dart_ShortTermTradePayables,            매입채무,7.26304E+11,7.70281E+11,
entity00105271_udf_BS_202493082320230OfCurrentLiabilities            유동성장기차입금,      유동성장기차입금,2-1-05,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,entity00105271_udf_BS_202493082320230OfCurrentLiabilities,            유동성장기차입금,12465250000,1.50081E+11,
ifrs-full_CurrentBondsIssuedAndCurrentPortionOfNoncurrentBondsIssued            유동성사채,      유동성사채,2-1-06,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_CurrentBondsIssuedAndCurrentPortionOfNoncurrentBondsIssued,            유동성사채,4.64798E+11,3.1991E+11,
ifrs-full_CurrentLoansReceivedAndCurrentPortionOfNoncurrentLoansReceived            단기차입금,      단기차입금,2-1-04,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_CurrentLoansReceivedAndCurrentPortionOfNoncurrentLoansReceived,            단기차입금,1.00854E+12,9.10081E+11,
ifrs-full_CurrentProvisions            유동충당부채,      유동충당부채,2-1-08,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_CurrentProvisions,            유동충당부채,32723049435,32737475143,
ifrs-full_CurrentTaxLiabilities            미지급법인세,      미지급법인세,2-1-10,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_CurrentTaxLiabilities,            미지급법인세,1.96846E+11,2.29863E+11,
ifrs-full_OtherCurrentLiabilities            기타부채,      기타부채,2-1-03,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_OtherCurrentLiabilities,            기타부채,8.45878E+11,8.17906E+11,
ifrs-full_Liabilities         부채총계,   부채총계,2-4,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_Liabilities,         부채총계,8.80593E+12,8.1403E+12,
ifrs-full_NoncurrentLiabilities         비유동부채,   비유동부채,2-3,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_NoncurrentLiabilities,         비유동부채,5.51838E+12,4.90945E+12,
ifrs-full_DeferredTaxLiabilities            이연법인세부채,      이연법인세부채,2-3-08,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,7.37438E+11,5.01922E+11,
ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued            비유동사채,      비유동사채,2-3-02,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued,            비유동사채,1.56183E+12,1.30747E+12,
ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived            장기차입금,      장기차입금,2-3-01,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived,            장기차입금,2.59451E+12,2.49942E+12,
ifrs-full_NoncurrentProvisions            비유동충당부채,      비유동충당부채,2-3-07,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_NoncurrentProvisions,            비유동충당부채,25673966132,24331399660,
ifrs-full_NoncurrentProvisionsForEmployeeBenefits            기타장기종업원급여부채,      기타장기종업원급여부채,2-3-06,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_NoncurrentProvisionsForEmployeeBenefits,            기타장기종업원급여부채,60645415041,61280310309,
ifrs-full_OtherNoncurrentLiabilities            기타부채,      기타부채,2-3-03,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_OtherNoncurrentLiabilities,            기타부채,2.27637E+11,2.10024E+11,
ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan            순확정급여부채,      순확정급여부채,2-3-05,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-03-31,1분기보고서,KRW,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,            순확정급여부채,3.10642E+11,3.04997E+11,
ifrs-full_Assets         자산총계,   자산총계,1-4,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_Assets,         자산총계,1.55897E+13,1.34063E+13,
ifrs-full_CurrentAssets         유동자산,   유동자산,1-1,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CurrentAssets,         유동자산,4.01225E+12,3.99449E+12,
ifrs-full_CashAndCashEquivalents            현금및현금성자산,      현금및현금성자산,1-1-01,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CashAndCashEquivalents,            현금및현금성자산,7.81685E+11,5.0133E+11,
ifrs-full_CurrentAdvancesToSuppliers            선급금,      선급금,1-1-07,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CurrentAdvancesToSuppliers,            선급금,14394720407,16911153066,
ifrs-full_CurrentPrepaidExpenses            선급비용,      선급비용,1-1-08,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CurrentPrepaidExpenses,            선급비용,32750884576,50561936755,
ifrs-full_CurrentTaxAssets            미수법인세환급액,      미수법인세환급액,1-1-10,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CurrentTaxAssets,            미수법인세환급액,1468674803,1870038922,
ifrs-full_CurrentTradeReceivables            매출채권,      매출채권,1-1-04,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CurrentTradeReceivables,            매출채권,1.19269E+12,1.21349E+12,
ifrs-full_Inventories            재고자산,      재고자산,1-1-11,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_Inventories,            재고자산,1.51302E+12,1.58324E+12,
ifrs-full_OtherCurrentFinancialAssets            기타유동금융자산,      기타유동금융자산,1-1-09,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_OtherCurrentFinancialAssets,            기타유동금융자산,2839456296,21694681916,
ifrs-full_OtherCurrentReceivables            기타채권,      기타채권,1-1-05,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_OtherCurrentReceivables,            기타채권,99302744257,95247085439,
ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents            단기금융상품,      단기금융상품,1-1-02,"재무상태표, 유동/비유동법 - 연결",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,            단기금융상품,3.74099E+11,5.10145E+11,
