구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기말,전기말,전전기말
ifrs_IntangibleAssetsOtherThanGoodwill            무형자산,      무형자산,1-3-09,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_IntangibleAssetsOtherThanGoodwill,            무형자산,8074699267,8450245144,
ifrs_InvestmentProperty            투자부동산,      투자부동산,1-3-10,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_InvestmentProperty,            투자부동산,6.40515E+11,5.94112E+11,
ifrs_InvestmentsInSubsidiaries            종속기업투자,      종속기업투자,1-3-06,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_InvestmentsInSubsidiaries,            종속기업투자,1.61169E+12,1.58802E+12,
ifrs_OtherNoncurrentFinancialAssets            기타비유동금융자산,      기타비유동금융자산,1-3-04,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_OtherNoncurrentFinancialAssets,            기타비유동금융자산,2.316E+12,2.28711E+12,
ifrs_PropertyPlantAndEquipment            유형자산,      유형자산,1-3-08,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_PropertyPlantAndEquipment,            유형자산,1.66097E+12,1.6827E+12,
ifrs_RightofuseAssets            사용권자산,      사용권자산,1-3-07,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_RightofuseAssets,            사용권자산,29263652930,31189472910,
dart_CapitalSurplus         자본잉여금,   자본잉여금,3-2,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,dart_CapitalSurplus,         자본잉여금,5.53071E+11,5.53071E+11,
dart_ElementsOfOtherStockholdersEquity         자본조정,   자본조정,3-3,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,dart_ElementsOfOtherStockholdersEquity,         자본조정,-3.04847E+11,-3.04847E+11,
dart_OtherComprehensiveIncomeLossAccumulatedAmount         기타포괄손익누계액,   기타포괄손익누계액,3-4,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,dart_OtherComprehensiveIncomeLossAccumulatedAmount,         기타포괄손익누계액,-31507912815,-33244082600,
ifrs_Equity         자본총계,   자본총계,3-6,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_Equity,         자본총계,5.14563E+12,4.91197E+12,
ifrs_IssuedCapital         자본금,   자본금,3-1,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_IssuedCapital,         자본금,48084660000,48084660000,
ifrs_RetainedEarnings         이익잉여금,   이익잉여금,3-5,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_RetainedEarnings,         이익잉여금,4.88083E+12,4.64891E+12,
ifrs_EquityAndLiabilities      자본과부채총계,부채및자본총계,4,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_EquityAndLiabilities,      자본과부채총계,9.31665E+12,8.80308E+12,
ifrs_CurrentLiabilities         유동부채,   유동부채,2-1,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_CurrentLiabilities,         유동부채,2.59817E+12,1.87254E+12,
dart_ShortTermTradePayables            매입채무,      매입채무,2-1-01,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,dart_ShortTermTradePayables,            매입채무,2.59249E+11,2.56239E+11,
entity00105271_udf_BS_20231030164129283OfCurrentLiabilities            유동성사채,      유동성사채,2-1-06,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,entity00105271_udf_BS_20231030164129283OfCurrentLiabilities,            유동성사채,5.19858E+11,6.69746E+11,
ifrs_CurrentPortionOfLongtermBorrowings            유동성장기차입금,      유동성장기차입금,2-1-05,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_CurrentPortionOfLongtermBorrowings,            유동성장기차입금,4.40344E+11,0,
ifrs_CurrentProvisions            유동충당부채,      유동충당부채,2-1-08,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_CurrentProvisions,            유동충당부채,2573684460,2296822974,
ifrs_CurrentTaxLiabilities            미지급법인세,      미지급법인세,2-1-10,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_CurrentTaxLiabilities,            미지급법인세,34272915330,16081256590,
ifrs_OtherCurrentLiabilities            기타부채,      기타부채,2-1-03,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_OtherCurrentLiabilities,            기타부채,5.22988E+11,5.04319E+11,
ifrs_ShorttermBorrowings            단기차입금,      단기차입금,2-1-04,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_ShorttermBorrowings,            단기차입금,8.18886E+11,4.23861E+11,
ifrs_Liabilities         부채총계,   부채총계,2-4,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_Liabilities,         부채총계,4.17102E+12,3.89111E+12,
ifrs_NoncurrentLiabilities         비유동부채,   비유동부채,2-3,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_NoncurrentLiabilities,         비유동부채,1.57285E+12,2.01856E+12,
entity00105271_NonCurrentPortionOfNonCurrentBondsIssuedOfNoncurrentLiabilities            비유동사채,      비유동사채,2-3-02,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,entity00105271_NonCurrentPortionOfNonCurrentBondsIssuedOfNoncurrentLiabilities,            비유동사채,9.18322E+11,7.98494E+11,
entity00105271_NonCurrentPortionOfNonCurrentBorrowingsOfNoncurrentLiabilities            장기차입금,      장기차입금,2-3-01,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,entity00105271_NonCurrentPortionOfNonCurrentBorrowingsOfNoncurrentLiabilities,            장기차입금,2.27716E+11,8.09051E+11,
ifrs_DeferredTaxLiabilities            이연법인세부채,      이연법인세부채,2-3-08,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_DeferredTaxLiabilities,            이연법인세부채,3.29455E+11,2.73884E+11,
ifrs_NoncurrentProvisions            비유동충당부채,      비유동충당부채,2-3-07,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_NoncurrentProvisions,            비유동충당부채,764586185,660389728,
ifrs_NoncurrentProvisionsForEmployeeBenefits            기타장기종업원급여부채,      기타장기종업원급여부채,2-3-06,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_NoncurrentProvisionsForEmployeeBenefits,            기타장기종업원급여부채,4312392054,3850894422,
ifrs_OtherNoncurrentFinancialLiabilities            기타비유동금융부채,      기타비유동금융부채,2-3-04,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_OtherNoncurrentFinancialLiabilities,            기타비유동금융부채,3749294669,57445318831,
ifrs_OtherNoncurrentLiabilities            기타부채,      기타부채,2-3-03,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_OtherNoncurrentLiabilities,            기타부채,88527421687,75177211215,
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
ifrs-full_OtherCurrentFinancialLiabilities            기타유동금융부채,      기타유동금융부채,2-1-09,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherCurrentFinancialLiabilities,            기타유동금융부채,1.6437E+11,,
ifrs-full_CurrentBondsIssuedAndCurrentPortionOfNoncurrentBondsIssued            유동성사채,      유동성사채,2-1-06,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentBondsIssuedAndCurrentPortionOfNoncurrentBondsIssued,            유동성사채,3.69805E+11,6.69746E+11,
ifrs-full_Assets         자산총계,   자산총계,1-4,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,9.65727E+12,8.80308E+12,8.81037E+12
ifrs-full_CurrentAssets         유동자산,   유동자산,1-1,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentAssets,         유동자산,2.34959E+12,1.97179E+12,1.70455E+12
dart_ShortTermPrepaidExpenses            선급비용,      선급비용,1-1-07,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,dart_ShortTermPrepaidExpenses,            선급비용,14722804399,14396287908,10702398383
entity00105271_ShorttermfinancialinstrumentsOfCurrentAssets            단기금융상품,      단기금융상품,1-1-02,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,entity00105271_ShorttermfinancialinstrumentsOfCurrentAssets,            단기금융상품,4.8324E+11,3.90187E+11,5.92331E+11
ifrs-full_CashAndCashEquivalents            현금및현금성자산,      현금및현금성자산,1-1-01,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CashAndCashEquivalents,            현금및현금성자산,7.24453E+11,5.01585E+11,1.8274E+11
ifrs-full_CurrentPrepayments            선급금,      선급금,1-1-06,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentPrepayments,            선급금,6777412037,4708451708,4242460985
ifrs-full_CurrentTradeReceivables            매출채권,      매출채권,1-1-03,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTradeReceivables,            매출채권,5.54699E+11,5.51255E+11,4.58684E+11
ifrs-full_Inventories            재고자산,      재고자산,1-1-10,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Inventories,            재고자산,5.1261E+11,4.57241E+11,3.87801E+11
ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners            매각예정분류자산,      매각예정분류자산,1-1-11,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,            매각예정분류자산,,,22482063000
ifrs-full_OtherCurrentFinancialAssets            기타유동금융자산,      기타유동금융자산,1-1-08,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherCurrentFinancialAssets,            기타유동금융자산,9768359072,3839800045,2441155065
ifrs-full_OtherCurrentReceivables            기타채권,      기타채권,1-1-04,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherCurrentReceivables,            기타채권,43320525765,48579081276,43121932255
ifrs-full_NoncurrentAssets         비유동자산,   비유동자산,1-3,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncurrentAssets,         비유동자산,7.30768E+12,6.83129E+12,7.10583E+12
dart_LongTermPrepaidExpenses            장기선급비용,      기타채권,1-3-03,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,dart_LongTermPrepaidExpenses,            장기선급비용,,3467273948,7921095883
entity00105271_InvestmentsInJointVenturesAndAssociatesOfNoncurrentAssets            관계기업 및 공동기업투자,      관계기업 및 공동기업투자,1-3-05,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,entity00105271_InvestmentsInJointVenturesAndAssociatesOfNoncurrentAssets,            관계기업 및 공동기업투자,5.58718E+11,5.54703E+11,5.36267E+11
ifrs-full_IntangibleAssetsOtherThanGoodwill            무형자산,      무형자산,1-3-09,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsOtherThanGoodwill,            무형자산,7794259961,8450245144,8389551952
ifrs-full_InvestmentProperty            투자부동산,      투자부동산,1-3-10,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,            투자부동산,6.61962E+11,5.94112E+11,5.60331E+11
ifrs-full_InvestmentsInSubsidiaries            종속기업투자,      종속기업투자,1-3-06,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiaries,            종속기업투자,1.6157E+12,1.58802E+12,1.54009E+12
ifrs-full_NoncurrentTradeReceivables            장기매출채권,      장기매출채권,1-3-01,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncurrentTradeReceivables,            장기매출채권,1655272037,808741341,259736709
ifrs-full_OtherNoncurrentAssets            장기선급금,      기타채권,1-3-03,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNoncurrentAssets,            장기선급금,,,5531250000
ifrs-full_OtherNoncurrentFinancialAssets            기타비유동금융자산,      기타비유동금융자산,1-3-04,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNoncurrentFinancialAssets,            기타비유동금융자산,2.72386E+12,2.28711E+12,2.66697E+12
ifrs-full_OtherNoncurrentReceivables            장기기타채권,      기타채권,1-3-03,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNoncurrentReceivables,            장기기타채권,54762853336,39735017343,46510731920
ifrs-full_PropertyPlantAndEquipment            유형자산,      유형자산,1-3-08,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,            유형자산,1.64738E+12,1.6827E+12,1.68607E+12
ifrs-full_RecognisedAssetsDefinedBenefitPlan            순확정급여자산,      순확정급여자산,1-3-11,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,            순확정급여자산,6763957443,41000012834,22848003937
ifrs-full_RightofuseAssets            사용권자산,      사용권자산,1-3-07,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_RightofuseAssets,            사용권자산,29085438194,31189472910,24633006518
dart_CapitalSurplus         자본잉여금,   자본잉여금,3-2,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,         자본잉여금,5.53071E+11,5.53071E+11,5.53071E+11
dart_ElementsOfOtherStockholdersEquity         자본조정,   자본조정,3-3,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,dart_ElementsOfOtherStockholdersEquity,         자본조정,-3.04847E+11,-3.04847E+11,-2.04953E+11
dart_OtherComprehensiveIncomeLossAccumulatedAmount         기타포괄손익누계액,   기타포괄손익누계액,3-4,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeLossAccumulatedAmount,         기타포괄손익누계액,-31464399316,-33244082600,-22922712751
ifrs-full_Equity         자본총계,   자본총계,3-6,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,         자본총계,5.35829E+12,4.91197E+12,5.05362E+12
ifrs-full_IssuedCapital         자본금,   자본금,3-1,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,         자본금,48084660000,48084660000,48084660000
ifrs-full_RetainedEarnings         이익잉여금,   이익잉여금,3-5,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,         이익잉여금,5.09344E+12,4.64891E+12,4.68034E+12
ifrs-full_EquityAndLiabilities      자본과부채총계,부채및자본총계,4,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,      자본과부채총계,9.65727E+12,8.80308E+12,8.81037E+12
ifrs-full_CurrentLiabilities         유동부채,   유동부채,2-1,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentLiabilities,         유동부채,2.94066E+12,1.87254E+12,1.71552E+12
dart_ShortTermTradePayables            매입채무,      매입채무,2-1-01,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,dart_ShortTermTradePayables,            매입채무,2.69335E+11,2.56239E+11,2.40105E+11
ifrs-full_CurrentPortionOfLongtermBorrowings            유동성장기차입금,      유동성장기차입금,2-1-05,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentPortionOfLongtermBorrowings,            유동성장기차입금,5.38682E+11,,1.8E+11
ifrs-full_CurrentProvisions            유동충당부채,      유동충당부채,2-1-08,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentProvisions,            유동충당부채,2548081965,2296822974,6543508678
ifrs-full_CurrentTaxLiabilities            미지급법인세,      미지급법인세,2-1-10,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            미지급법인세,20312275838,16081256590,5146052364
ifrs-full_OtherCurrentLiabilities            기타부채,      기타부채,2-1-03,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherCurrentLiabilities,            기타부채,5.34552E+11,5.04319E+11,4.66084E+11
ifrs-full_ShorttermBorrowings            단기차입금,      단기차입금,2-1-04,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ShorttermBorrowings,            단기차입금,1.04105E+12,4.23861E+11,8.17645E+11
ifrs-full_Liabilities         부채총계,   부채총계,2-4,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,         부채총계,4.29899E+12,3.89111E+12,3.75675E+12
ifrs-full_NoncurrentLiabilities         비유동부채,   비유동부채,2-3,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncurrentLiabilities,         비유동부채,1.35833E+12,2.01856E+12,2.04123E+12
entity00105271_udf_BS_202432016439242OfNoncurrentLiabilities            장기차입금,      장기차입금,2-3-01,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,entity00105271_udf_BS_202432016439242OfNoncurrentLiabilities,            장기차입금,1.28268E+11,8.09051E+11,4.34821E+11
ifrs-full_DeferredTaxLiabilities            이연법인세부채,      이연법인세부채,2-3-08,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,3.88027E+11,2.73884E+11,3.39244E+11
ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued            비유동사채,      비유동사채,2-3-02,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued,            비유동사채,7.48637E+11,7.98494E+11,1.16802E+12
ifrs-full_NoncurrentProvisions            비유동충당부채,      비유동충당부채,2-3-07,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncurrentProvisions,            비유동충당부채,787651578,660389728,688118390
ifrs-full_NoncurrentProvisionsForEmployeeBenefits            기타장기종업원급여부채,      기타장기종업원급여부채,2-3-06,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncurrentProvisionsForEmployeeBenefits,            기타장기종업원급여부채,5569620266,3850894422,3662089146
ifrs-full_OtherNoncurrentFinancialLiabilities            기타비유동금융부채,      기타비유동금융부채,2-3-04,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNoncurrentFinancialLiabilities,            기타비유동금융부채,,57445318831,18940578202
ifrs-full_OtherNoncurrentLiabilities            기타부채,      기타부채,2-3-03,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNoncurrentLiabilities,            기타부채,87041155885,75177211215,75852031602
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기말,전기말,전전기말
ifrs-full_Assets         자산총계,   자산총계,1-4,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-03-31,1분기보고서,KRW,ifrs-full_Assets,         자산총계,1.03533E+13,9.65727E+12,
ifrs-full_CurrentAssets         유동자산,   유동자산,1-1,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-03-31,1분기보고서,KRW,ifrs-full_CurrentAssets,         유동자산,2.44859E+12,2.34959E+12,
dart_ShortTermPrepaidExpenses            선급비용,      선급비용,1-1-07,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-03-31,1분기보고서,KRW,dart_ShortTermPrepaidExpenses,            선급비용,9504099548,14722804399,
entity00105271_ShorttermfinancialinstrumentsOfCurrentAssets            단기금융상품,      단기금융상품,1-1-02,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-03-31,1분기보고서,KRW,entity00105271_ShorttermfinancialinstrumentsOfCurrentAssets,            단기금융상품,5.26751E+11,4.8324E+11,
ifrs-full_CashAndCashEquivalents            현금및현금성자산,      현금및현금성자산,1-1-01,"재무상태표, 유동/비유동법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-03-31,1분기보고서,KRW,ifrs-full_CashAndCashEquivalents,            현금및현금성자산,7.30153E+11,7.24453E+11,
